Path;Distance;max_lengthC;osnrC;osnrC val;osnrL;osnrL val;osnrS;osnrS val;max_lengthL;max_lengthC;
4-2-5-3-1-9-8-11-12-14-15-16-17-;1814;yes;no;18,47;no;17,5843;no;15,7283;no;no;
4-2-5-3-1-9-8-11-12-14-15-13-17-;1940;yes;no;18,4095;no;17,5308;no;15,6683;no;no;
4-2-5-3-1-9-6-7-8-11-13-17-;1751;yes;no;18,8058;no;17,9372;no;16,0749;no;no;
4-2-5-3-1-9-6-7-8-11-12-14-15-16-17-;1833;yes;no;18,0769;no;17,2339;no;15,3841;no;no;
4-2-5-3-1-9-6-7-8-11-12-14-15-13-17-;1959;yes;no;18,0216;no;17,1845;no;15,3286;no;no;
4-2-3-5-11-13-17-;1287;yes;no;20,8714;no;20,0093;no;18,1257;yes;no;
4-2-3-5-11-13-15-16-17-;1577;yes;no;19,8051;no;18,9255;no;17,049;yes;no;
4-2-3-5-11-12-14-15-16-17-;1369;yes;no;19,7519;no;18,9262;no;17,0656;yes;no;
4-2-3-5-11-12-14-15-13-17-;1495;yes;no;19,6708;no;18,8535;no;16,9841;yes;no;
4-2-3-5-11-10-13-17-;1736;yes;no;19,867;no;18,9163;no;17,0287;no;no;
4-2-3-5-10-13-17-;1255;yes;yes;21,0108;no;20,1993;no;18,3112;yes;no;
4-2-3-5-10-13-15-16-17-;1545;yes;no;19,9138;no;19,0728;no;17,193;yes;no;
4-2-3-5-10-13-11-12-14-15-16-17-;1787;yes;no;18,8256;no;17,9801;no;16,1145;no;no;
4-2-3-5-10-11-13-17-;1592;yes;no;20,0369;no;19,1057;no;17,2235;yes;no;
4-2-3-5-10-11-13-15-16-17-;1882;yes;no;19,1391;no;18,2059;no;16,3294;no;no;
4-2-3-5-10-11-12-14-15-16-17-;1674;yes;no;19,0934;no;18,2065;no;16,3435;no;no;
4-2-3-5-10-11-12-14-15-13-17-;1800;yes;no;19,0236;no;18,1448;no;16,2743;no;no;
4-2-3-5-9-8-11-13-17-;1407;yes;no;20,1902;no;19,4267;no;17,5448;yes;no;
4-2-3-5-9-8-11-13-15-16-17-;1697;yes;no;19,2634;no;18,465;no;16,5892;no;no;
4-2-3-5-9-8-11-12-14-15-16-17-;1489;yes;no;19,2163;no;18,4656;no;16,6041;yes;no;
4-2-3-5-9-8-11-12-14-15-13-17-;1615;yes;no;19,1446;no;18,4002;no;16,5307;yes;no;
4-2-3-5-9-8-11-10-13-17-;1856;yes;no;19,3179;no;18,4567;no;16,5709;no;no;
4-2-3-5-9-6-7-8-11-13-17-;1426;yes;no;19,6181;no;18,902;no;17,0321;yes;no;
4-2-3-5-9-6-7-8-11-13-15-16-17-;1716;yes;no;18,7955;no;18,0396;no;16,173;no;no;
4-2-3-5-9-6-7-8-11-12-14-15-16-17-;1508;yes;no;18,7533;no;18,0401;no;16,1866;yes;no;
4-2-3-5-9-6-7-8-11-12-14-15-13-17-;1634;yes;no;18,6887;no;17,9808;no;16,1199;yes;no;
4-2-3-5-9-6-7-8-11-10-13-17-;1875;yes;no;18,8445;no;18,0321;no;16,1564;no;no;
4-2-3-1-9-8-11-13-17-;1565;yes;no;19,7797;no;18,8808;no;17,0063;yes;no;
4-2-3-1-9-8-11-13-15-16-17-;1855;yes;no;18,9288;no;18,0222;no;16,1518;no;no;
4-2-3-1-9-8-11-12-14-15-16-17-;1647;yes;no;18,8853;no;18,0227;no;16,1653;yes;no;
4-2-3-1-9-8-11-12-14-15-13-17-;1773;yes;no;18,8187;no;17,9636;no;16,0989;no;no;
4-2-3-1-9-6-7-8-11-13-17-;1584;yes;no;19,2563;no;18,4148;no;16,5503;yes;no;
4-2-3-1-9-6-7-8-11-13-15-16-17-;1874;yes;no;18,494;no;17,6362;no;15,7739;no;no;
4-2-3-1-9-6-7-8-11-12-14-15-16-17-;1666;yes;no;18,4546;no;17,6367;no;15,7862;no;no;
4-2-3-1-9-6-7-8-11-12-14-15-13-17-;1792;yes;no;18,3943;no;17,5826;no;15,7254;no;no;
4-2-3-1-9-5-11-13-17-;1811;yes;no;19,4752;no;18,5285;no;16,6473;no;no;
4-2-3-1-9-5-11-12-14-15-16-17-;1893;yes;no;18,6359;no;17,7316;no;15,8674;no;no;
4-2-3-1-9-5-10-13-17-;1779;yes;no;19,5759;no;18,6627;no;16,7784;no;no;
11-13-17-;391;yes;yes;25,1507;yes;24,3812;no;22,5173;yes;yes;
11-13-15-16-17-;681;yes;no;22,7315;no;21,8876;no;20,0291;yes;no;
11-12-14-15-16-17-;473;yes;no;22,6277;no;21,889;no;20,0622;yes;yes;
11-12-14-15-13-17-;599;yes;no;22,4718;no;21,7463;no;19,9011;yes;yes;
11-10-13-17-;840;yes;no;22,8537;no;21,8695;no;19,9889;no;no;
1-9-8-11-;602;yes;yes;21,7961;yes;20,9337;yes;19,0674;yes;yes;
1-9-6-7-8-11-;621;yes;yes;20,6377;yes;19,887;yes;18,04;yes;yes;
1-9-5-11-;848;yes;yes;21,1019;yes;20,1298;yes;18,2476;no;no;
1-9-5-10-13-17-16-15-14-12-11-;1680;no;yes;17,4157;yes;16,5686;no;14,6997;no;no;
1-9-5-10-13-15-14-12-11-;1474;no;yes;18,1127;yes;17,2252;no;15,3562;no;no;
1-9-5-10-13-11-;1266;no;yes;19,38;yes;18,4223;yes;16,5387;no;no;
1-9-5-10-11-;1153;no;yes;19,8467;yes;18,805;yes;16,9243;no;no;
1-9-5-4-10-13-17-16-15-14-12-11-;1902;no;yes;16,9537;yes;16,088;no;14,2183;no;no;
1-9-5-4-10-13-15-14-12-11-;1696;no;yes;17,5751;yes;16,671;no;14,8011;no;no;
1-9-5-4-10-13-11-;1488;no;yes;18,6743;yes;17,7061;no;15,8234;no;no;
1-9-5-4-10-11-;1375;no;yes;19,0678;yes;18,0283;yes;16,1482;no;no;
1-9-5-3-2-4-10-13-17-16-15-14-12-11-;2155;no;yes;16,3719;no;15,5318;no;13,6616;no;no;
1-9-5-3-2-4-10-13-15-14-12-11-;1949;no;yes;16,9104;yes;16,0404;no;14,17;no;no;
1-9-5-3-2-4-10-13-11-;1741;no;yes;17,8356;yes;16,9203;no;15,0392;no;no;
1-9-5-3-2-4-10-11-;1628;no;yes;18,1574;yes;17,1875;no;15,3086;no;no;
1-9-5-2-4-10-13-17-16-15-14-12-11-;2058;no;yes;16,576;no;15,6954;no;13,8277;no;no;
1-9-5-2-4-10-13-15-14-12-11-;1852;no;yes;17,1421;yes;16,2248;no;14,3572;no;no;
1-9-5-2-4-10-13-11-;1644;no;yes;18,1242;yes;17,1472;no;15,2689;no;no;
1-9-5-2-4-10-11-;1531;no;yes;18,469;yes;17,4293;no;15,5535;no;no;
1-3-5-11-;644;yes;yes;21,6197;yes;20,7166;yes;18,8515;yes;no;
1-3-5-10-13-17-16-15-14-12-11-;1476;no;yes;17,6297;yes;16,8173;no;14,9562;no;no;
1-3-5-10-13-15-14-12-11-;1270;no;yes;18,3651;yes;17,5159;no;15,6561;no;no;
1-3-5-10-13-11-;1062;no;yes;19,7213;yes;18,8095;yes;16,9368;no;no;
1-3-5-10-11-;949;yes;yes;20,2286;yes;19,2296;yes;17,3613;no;no;
1-3-5-9-8-11-;764;yes;yes;20,4714;yes;19,7356;yes;17,8695;yes;no;
1-3-5-9-6-7-8-11-;783;yes;yes;19,5889;yes;18,9191;yes;17,0684;yes;no;
1-3-5-4-10-13-17-16-15-14-12-11-;1698;no;yes;17,1456;yes;16,31;no;14,4471;no;no;
1-3-5-4-10-13-15-14-12-11-;1492;no;yes;17,7973;yes;16,9259;no;15,0638;no;no;
1-3-5-4-10-13-11-;1284;no;yes;18,9627;yes;18,0321;yes;16,1587;no;no;
1-3-5-4-10-11-;1171;no;yes;19,3846;yes;18,3805;yes;16,5106;no;no;
1-3-5-2-4-10-13-17-16-15-14-12-11-;1854;no;yes;16,7516;no;15,8978;no;14,0364;no;no;
1-3-5-2-4-10-13-15-14-12-11-;1648;no;yes;17,3427;yes;16,4541;no;14,5937;no;no;
1-3-5-2-4-10-13-11-;1440;no;yes;18,3773;yes;17,4326;no;15,5626;no;no;
1-3-5-2-4-10-11-;1327;no;yes;18,7436;yes;17,7345;no;15,8678;no;no;
1-3-2-5-11-;795;yes;yes;20,6118;yes;19,6829;yes;17,8216;yes;no;
1-3-2-5-10-13-17-16-15-14-12-11-;1627;no;yes;17,1991;yes;16,3661;no;14,5063;no;no;
1-3-2-5-10-13-15-14-12-11-;1421;no;yes;17,8595;yes;16,9905;no;15,1321;no;no;
1-3-2-5-10-13-11-;1213;no;yes;19,0442;yes;18,1157;yes;16,2468;no;no;
1-3-2-5-10-11-;1100;no;yes;19,4745;yes;18,4712;yes;16,6062;no;no;
1-3-2-5-9-8-11-;915;yes;yes;19,6777;yes;18,892;yes;17,0293;no;no;
1-3-2-5-9-6-7-8-11-;934;yes;yes;18,9307;yes;18,2089;yes;16,3588;no;no;
1-3-2-5-4-10-13-17-16-15-14-12-11-;1849;no;yes;16,7585;no;15,9063;no;14,0448;no;no;
1-3-2-5-4-10-13-15-14-12-11-;1643;no;yes;17,3506;yes;16,4638;no;14,6033;no;no;
1-3-2-5-4-10-13-11-;1435;no;yes;18,3873;yes;17,4447;no;15,5746;no;no;
1-3-2-5-4-10-11-;1322;no;yes;18,7545;yes;17,7474;no;15,8806;no;no;
1-3-2-4-10-13-17-16-15-14-12-11-;1687;no;yes;17,1712;yes;16,3442;no;14,4807;no;no;
1-3-2-4-10-13-15-14-12-11-;1481;no;yes;17,827;yes;16,9653;no;15,1026;no;no;
1-3-2-4-10-13-11-;1273;no;yes;19,0016;yes;18,083;yes;16,2086;no;no;
1-3-2-4-10-11-;1160;no;yes;19,4275;yes;18,4357;yes;16,5648;no;no;
1-3-2-4-10-5-11-;1383;no;yes;18,9264;yes;18,0244;yes;16,1396;no;no;
1-3-2-4-10-5-9-8-11-;1503;no;yes;18,2714;yes;17,4693;no;15,5862;no;no;
1-3-2-4-10-5-9-6-7-8-11-;1522;no;yes;17,7185;yes;16,9665;no;15,0951;no;no;
1-3-2-4-5-11-;1215;no;yes;19,4315;yes;18,4721;yes;16,5933;no;no;
1-3-2-4-5-10-13-17-16-15-14-12-11-;2047;no;yes;16,6212;no;15,7598;no;13,8904;no;no;
1-3-2-4-5-10-13-15-14-12-11-;1841;no;yes;17,1937;yes;16,2976;no;14,4281;no;no;
1-3-2-4-5-10-13-11-;1633;no;yes;18,189;yes;17,2374;no;15,3567;no;no;
1-3-2-4-5-10-11-;1520;no;yes;18,5391;yes;17,5256;no;15,6472;no;no;
1-3-2-4-5-9-8-11-;1335;no;yes;18,7022;yes;17,8607;no;15,9831;no;no;
1-3-2-4-5-9-6-7-8-11-;1354;no;yes;18,0955;yes;17,3134;no;15,4477;no;no;
1-9-8-11-13-10-5-4-;1663;no;yes;18,1847;yes;17,2412;no;15,3567;no;no;
1-9-8-11-13-10-5-3-2-4-;1916;no;yes;17,4281;yes;16,529;no;14,6462;no;no;
1-9-8-11-13-10-5-2-4-;1819;no;yes;17,69;yes;16,7359;no;14,8555;no;no;
1-9-8-11-13-10-4-;1303;no;yes;18,9964;yes;18,0876;yes;16,2086;no;no;
1-9-8-11-12-14-15-16-17-13-10-5-4-;2077;no;yes;16,6182;no;15,7625;no;13,8904;no;no;
1-9-8-11-12-14-15-16-17-13-10-5-3-2-4-;2330;no;yes;16,0771;no;15,2441;no;13,3719;no;no;
1-9-8-11-12-14-15-16-17-13-10-5-2-4-;2233;no;yes;16,2675;no;15,3971;no;13,5271;no;no;
1-9-8-11-12-14-15-16-17-13-10-4-;1717;no;yes;17,1678;yes;16,3473;no;14,4807;no;no;
1-9-8-11-12-14-15-13-10-5-4-;1871;no;yes;17,1902;yes;16,3006;no;14,4281;no;no;
1-9-8-11-12-14-15-13-10-5-3-2-4-;2124;no;yes;16,5781;no;15,7183;no;13,8457;no;no;
1-9-8-11-12-14-15-13-10-5-2-4-;2027;no;yes;16,7923;no;15,8892;no;14,0191;no;no;
1-9-8-11-12-14-15-13-10-4-;1511;no;yes;17,8231;yes;16,9688;no;15,1026;no;no;
1-9-8-11-10-5-4-;1550;no;yes;18,5345;yes;17,5296;no;15,6472;no;no;
1-9-8-11-10-5-3-2-4-;1803;no;yes;17,72;yes;16,7725;no;14,8916;no;no;
1-9-8-11-10-5-2-4-;1706;no;yes;18,0008;yes;16,9917;no;15,1135;no;no;
1-9-8-11-10-4-;1190;no;yes;19,4218;yes;18,4407;yes;16,5648;no;no;
1-9-8-11-5-10-4-;1413;no;yes;18,9213;yes;18,0289;yes;16,1396;no;no;
1-9-8-11-5-4-;1245;no;yes;19,4258;yes;18,4771;yes;16,5933;no;no;
1-9-8-11-5-3-2-4-;1498;no;yes;18,4454;yes;17,5538;no;15,6721;no;no;
1-9-8-11-5-2-4-;1401;no;yes;18,7792;yes;17,8175;no;15,939;no;no;
1-9-6-7-8-11-13-10-5-4-;1682;no;yes;17,6421;yes;16,7627;no;14,8895;no;no;
1-9-6-7-8-11-13-10-5-3-2-4-;1935;no;yes;16,9678;yes;16,1196;no;14,2464;no;no;
1-9-6-7-8-11-13-10-5-2-4-;1838;no;yes;17,2027;yes;16,3075;no;14,4369;no;no;
1-9-6-7-8-11-13-10-4-;1322;no;yes;18,3502;yes;17,5127;no;15,6465;no;no;
1-9-6-7-8-11-12-14-15-16-17-13-10-5-4-;2096;no;yes;16,2329;no;15,4168;no;13,5521;no;no;
1-9-6-7-8-11-12-14-15-16-17-13-10-4-;1736;no;yes;16,733;no;15,9539;no;14,0952;no;no;
1-9-6-7-8-11-12-14-15-13-10-5-4-;1890;no;yes;16,7533;no;15,9113;no;14,0471;no;no;
1-9-6-7-8-11-12-14-15-13-10-5-3-2-4-;2143;no;yes;16,1962;no;15,3759;no;13,5106;no;no;
1-9-6-7-8-11-12-14-15-13-10-5-2-4-;2046;no;yes;16,3919;no;15,5337;no;13,6709;no;no;
1-9-6-7-8-11-12-14-15-13-10-4-;1530;no;yes;17,3214;yes;16,518;no;14,6606;no;no;
1-9-6-7-8-11-10-5-4-;1569;no;yes;17,9493;yes;17,0202;no;15,1495;no;no;
1-9-6-7-8-11-10-5-3-2-4-;1822;no;yes;17,2295;yes;16,3407;no;14,4697;no;no;
1-9-6-7-8-11-10-5-2-4-;1725;no;yes;17,4794;yes;16,5386;no;14,6705;no;no;
1-9-6-7-8-11-10-4-;1209;no;yes;18,7142;yes;17,8205;no;15,9578;no;no;
1-9-6-7-8-11-5-10-4-;1432;no;yes;18,2854;yes;17,4613;no;15,5858;no;no;
1-9-6-7-8-11-5-4-;1264;no;yes;18,7177;yes;17,852;no;15,9826;no;no;
1-9-6-7-8-11-5-3-2-4-;1517;no;yes;17,8713;yes;17,0417;no;15,1717;no;no;
1-9-6-7-8-11-5-2-4-;1420;no;yes;18,1624;yes;17,2753;no;15,4087;no;no;
1-9-5-11-13-10-4-;1549;no;yes;18,6183;yes;17,6517;no;15,7649;no;no;
1-9-5-11-12-14-15-16-17-13-10-4-;1963;no;yes;16,9159;yes;16,0505;no;14,1777;no;no;
1-9-5-11-12-14-15-13-10-4-;1757;no;yes;17,5316;yes;16,6281;no;14,7548;no;no;
1-9-5-11-10-4-;1436;no;yes;19,0066;yes;17,9698;yes;16,0852;no;no;
1-9-5-10-4-;955;yes;yes;20,4629;yes;19,5721;yes;17,6882;no;no;
1-9-5-4-;787;yes;yes;21,2016;yes;20,2265;yes;18,3518;yes;no;
1-9-5-3-2-4-;1040;no;yes;19,799;yes;18,9092;yes;17,0349;no;no;
1-9-5-2-4-;943;yes;yes;20,2616;yes;19,2736;yes;17,4044;no;no;
1-3-5-11-13-10-4-;1345;no;yes;18,9029;yes;17,9735;yes;16,0955;no;no;
1-3-5-11-12-14-15-16-17-13-10-4-;1759;no;yes;17,1062;yes;16,2705;no;14,4044;no;no;
1-3-5-11-12-14-15-13-10-4-;1553;no;yes;17,7515;yes;16,8804;no;15,0146;no;no;
1-3-5-11-10-4-;1232;no;yes;19,3188;yes;18,3171;yes;16,4421;no;no;
1-3-5-10-4-;751;yes;yes;20,9061;yes;20,0838;yes;18,2145;yes;no;
1-3-5-9-8-11-13-10-4-;1465;no;yes;18,2512;yes;17,4245;no;15,5474;no;no;
1-3-5-9-8-11-12-14-15-16-17-13-10-4-;1879;no;yes;16,6645;no;15,8921;no;14,0257;no;no;
1-3-5-9-8-11-12-14-15-13-10-4-;1673;no;yes;17,2431;yes;16,4476;no;14,5815;no;no;
1-3-5-9-8-11-10-4-;1352;no;yes;18,6067;yes;17,7258;no;15,8515;no;no;
1-3-5-9-6-7-8-11-13-10-4-;1484;no;yes;17,7007;yes;16,9265;no;15,0604;no;no;
1-3-5-9-6-7-8-11-12-14-15-16-17-13-10-4-;1898;no;yes;16,2752;no;15,5363;no;13,677;no;no;
1-3-5-9-6-7-8-11-12-14-15-13-10-4-;1692;no;yes;16,8011;yes;16,0455;no;14,1873;no;no;
1-3-5-9-6-7-8-11-10-4-;1371;no;yes;18,0123;yes;17,1942;no;15,3312;no;no;
1-3-5-4-;583;yes;yes;21,7321;yes;20,8275;yes;18,9715;yes;yes;
1-3-5-2-4-;739;yes;yes;20,6837;yes;19,7494;yes;17,8954;yes;no;
1-3-2-5-11-13-10-4-;1496;no;yes;18,3349;yes;17,3934;no;15,5193;no;no;
1-3-2-5-11-12-14-15-16-17-13-10-4-;1910;no;yes;16,7224;no;15,8703;no;14,0059;no;no;
1-3-2-5-11-12-14-15-13-10-4-;1704;no;yes;17,3093;yes;16,4228;no;14,559;no;no;
1-3-2-5-11-10-4-;1383;no;yes;18,6975;yes;17,6925;no;15,8214;no;no;
1-3-2-5-10-4-;902;yes;yes;20,0367;yes;19,1766;yes;17,3115;no;no;
1-3-2-5-9-8-11-13-10-4-;1616;no;yes;17,758;yes;16,9094;no;15,0357;no;no;
1-3-2-5-9-8-11-12-14-15-16-17-13-10-4-;2030;no;yes;16,3164;no;15,5239;no;13,659;no;no;
1-3-2-5-9-8-11-12-14-15-13-10-4-;1824;no;yes;16,8476;yes;16,0315;no;14,1671;no;no;
1-3-2-5-9-8-11-10-4-;1503;no;yes;18,0739;yes;17,1759;no;15,3049;no;no;
1-3-2-5-9-6-7-8-11-13-10-4-;1635;no;yes;17,2634;yes;16,4644;no;14,6002;no;no;
1-3-2-5-9-6-7-8-11-12-14-15-13-10-4-;1843;no;yes;16,4423;no;15,6646;no;13,8074;no;no;
1-3-2-5-9-6-7-8-11-10-4-;1522;no;yes;17,5441;yes;16,7043;no;14,8429;no;no;
1-3-2-5-4-;734;yes;yes;20,7007;yes;19,77;yes;17,916;yes;no;
1-3-2-4-;572;yes;yes;21,8059;yes;20,9249;yes;19,0674;yes;yes;
1-3-5-2-;451;yes;no;20,7772;no;19,8856;no;18,0485;no;no;
1-3-2-;284;yes;yes;22,3903;no;21,6006;no;19,7661;yes;yes;
3-5-11-;484;yes;yes;23,0136;yes;22,1814;yes;20,3077;yes;yes;
3-5-10-13-17-16-15-14-12-11-;1316;no;yes;18,1336;yes;17,356;no;15,4925;no;no;
3-5-10-13-15-14-12-11-;1110;no;yes;18,9687;yes;18,1559;yes;16,2934;no;no;
3-5-10-13-11-;902;yes;yes;20,5691;yes;19,6956;yes;17,8162;no;no;
3-5-10-11-;789;yes;yes;21,1939;yes;20,2167;yes;18,342;yes;no;
3-5-9-8-11-;604;yes;yes;21,4993;yes;20,8617;yes;18,989;yes;yes;
3-5-9-6-7-8-11-;623;yes;yes;20,4086;yes;19,8303;yes;17,978;yes;yes;
3-5-4-10-13-17-16-15-14-12-11-;1538;no;yes;17,5936;yes;16,7859;no;14,9208;no;no;
3-5-4-10-13-15-14-12-11-;1332;no;yes;18,3223;yes;17,4791;no;15,6145;no;no;
3-5-4-10-13-11-;1124;no;yes;19,663;yes;18,76;yes;16,8811;no;no;
3-5-4-10-11-;1011;no;yes;20,1631;yes;19,1751;yes;17,2999;no;no;
3-5-2-4-10-13-17-16-15-14-12-11-;1694;no;yes;17,1588;yes;16,3284;no;14,4651;no;no;
3-5-2-4-10-13-15-14-12-11-;1488;no;yes;17,8126;yes;16,947;no;15,0845;no;no;
3-5-2-4-10-13-11-;1280;no;yes;18,9827;yes;18,0594;yes;16,1854;no;no;
3-5-2-4-10-11-;1167;no;yes;19,4067;yes;18,4101;yes;16,5396;no;no;
3-2-5-11-;635;yes;yes;21,678;yes;20,7935;yes;18,9272;yes;no;
3-2-5-10-13-17-16-15-14-12-11-;1467;no;yes;17,6529;yes;16,8485;no;14,9869;no;no;
3-2-5-10-13-15-14-12-11-;1261;no;yes;18,3926;yes;17,5526;no;15,6922;no;no;
3-2-5-10-13-11-;1053;no;yes;19,7589;yes;18,859;yes;16,9853;no;no;
3-2-5-10-11-;940;yes;yes;20,2708;yes;19,2842;yes;17,4148;no;no;
3-2-5-9-8-11-;755;yes;yes;20,5161;yes;19,7969;yes;17,9297;yes;no;
3-2-5-9-6-7-8-11-;774;yes;yes;19,6253;yes;18,9698;yes;17,1184;yes;no;
3-2-5-4-10-13-17-16-15-14-12-11-;1689;no;yes;17,1664;yes;16,3378;no;14,4744;no;no;
3-2-5-4-10-13-15-14-12-11-;1483;no;yes;17,8214;yes;16,9579;no;15,0953;no;no;
3-2-5-4-10-13-11-;1275;no;yes;18,9943;yes;18,0734;yes;16,1992;no;no;
3-2-5-4-10-11-;1162;no;yes;19,4194;yes;18,4253;yes;16,5546;no;no;
3-2-4-10-13-17-16-15-14-12-11-;1527;no;yes;17,6219;yes;16,8241;no;14,9583;no;no;
3-2-4-10-13-15-14-12-11-;1321;no;yes;18,3558;yes;17,5239;no;15,6586;no;no;
3-2-4-10-13-11-;1113;no;yes;19,7087;yes;18,8202;yes;16,9401;no;no;
3-2-4-10-11-;1000;yes;yes;20,2144;yes;19,2414;yes;17,3649;no;no;
3-2-4-10-5-11-;1223;no;yes;19,6203;yes;18,7508;yes;16,8585;no;no;
3-2-4-10-5-9-8-11-;1343;no;yes;18,8612;yes;18,1018;yes;16,2126;no;no;
3-2-4-10-5-9-6-7-8-11-;1362;no;yes;18,2335;yes;17,5252;no;15,65;no;no;
3-2-4-5-11-;1055;no;yes;20,2192;yes;19,2852;yes;17,3992;no;no;
3-2-4-5-10-13-17-16-15-14-12-11-;1887;no;yes;17,0158;yes;16,1763;no;14,3043;no;no;
3-2-4-5-10-13-15-14-12-11-;1681;no;yes;17,6468;yes;16,7721;no;14,8996;no;no;
3-2-4-5-10-13-11-;1473;no;yes;18,7669;yes;17,8347;no;15,9485;no;no;
3-2-4-5-10-11-;1360;no;yes;19,1693;yes;18,1671;yes;16,2832;no;no;
3-2-4-5-9-8-11-;1175;no;yes;19,3584;yes;18,558;yes;16,6745;no;no;
3-2-4-5-9-6-7-8-11-;1194;no;yes;18,6603;yes;17,922;yes;16,053;no;no;
3-1-9-8-11-;762;yes;yes;20,7039;yes;19,791;yes;17,93;yes;no;
3-1-9-6-7-8-11-;781;yes;yes;19,7777;yes;18,965;yes;17,1186;yes;no;
3-1-9-5-11-;1008;no;yes;20,1548;yes;19,1603;yes;17,2858;no;no;
3-1-9-5-10-13-17-16-15-14-12-11-;1840;no;yes;16,9849;yes;16,1148;no;14,2483;no;no;
3-1-9-5-10-13-15-14-12-11-;1634;no;yes;17,6111;yes;16,7016;no;14,8355;no;no;
3-1-9-5-10-13-11-;1426;no;yes;18,7207;yes;17,7449;no;15,867;no;no;
3-1-9-5-10-11-;1313;no;yes;19,1186;yes;18,0702;yes;16,1952;no;no;
3-1-9-5-4-10-13-17-16-15-14-12-11-;2062;no;yes;16,5645;no;15,6796;no;13,8121;no;no;
3-1-9-5-4-10-13-15-14-12-11-;1856;no;yes;17,129;yes;16,2069;no;14,3396;no;no;
3-1-9-5-4-10-13-11-;1648;no;yes;18,1078;yes;17,1251;no;15,2473;no;no;
3-1-9-5-4-10-11-;1535;no;yes;18,4512;yes;17,4056;no;15,5304;no;no;
3-1-9-5-2-4-10-13-17-16-15-14-12-11-;2218;no;yes;16,2179;no;15,3208;no;13,455;no;no;
3-1-9-5-2-4-10-13-15-14-12-11-;2012;no;yes;16,7364;no;15,8039;no;13,9384;no;no;
3-1-9-5-2-4-10-13-11-;1804;no;yes;17,6213;yes;16,6324;no;14,758;no;no;
3-1-9-5-2-4-10-11-;1691;no;yes;17,927;yes;16,882;no;15,01;no;no;
3-5-4-;423;yes;no;21,9199;no;21,0882;no;19,227;no;no;
3-2-4-;412;yes;yes;22,0231;no;21,2268;no;19,3633;yes;no;
3-5-11-13-17-;875;yes;yes;20,6693;yes;19,8224;yes;17,9414;no;no;
3-5-11-13-15-16-17-;1165;no;yes;19,2128;yes;18,3386;yes;16,4662;no;no;
3-5-11-12-14-15-16-17-;957;yes;yes;19,1432;yes;18,3395;yes;16,488;no;no;
3-5-11-12-14-15-13-17-;1083;no;yes;19,0378;yes;18,2445;yes;16,3812;no;no;
3-5-11-10-13-17-;1324;no;yes;19,2939;yes;18,3266;yes;16,4395;no;no;
3-5-11-10-13-15-16-17-;1614;no;yes;18,187;yes;17,2254;no;15,3463;no;no;
3-5-10-13-17-;843;yes;yes;20,8702;yes;20,0981;yes;18,2106;no;no;
3-5-10-13-15-16-17-;1133;no;yes;19,3555;yes;18,5327;yes;16,6561;no;no;
3-5-10-13-11-12-14-15-16-17-;1375;no;yes;17,9706;yes;17,1373;no;15,2772;no;no;
3-5-10-11-13-17-;1180;no;yes;19,5187;yes;18,5763;yes;16,6965;no;no;
3-5-10-11-13-15-16-17-;1470;no;yes;18,3602;yes;17,4179;no;15,5447;no;no;
3-5-10-11-12-14-15-16-17-;1262;no;yes;18,303;yes;17,4187;no;15,5623;no;no;
3-5-10-11-12-14-15-13-17-;1388;no;yes;18,2159;yes;17,3416;no;15,4759;no;no;
3-5-9-8-11-13-17-;995;yes;yes;19,724;yes;19,008;yes;17,1288;no;no;
3-5-9-8-11-13-15-16-17-;1285;no;yes;18,5165;yes;17,7446;no;15,8724;no;no;
3-5-9-8-11-12-14-15-16-17-;1077;no;yes;18,4572;yes;17,7454;no;15,8914;no;no;
3-5-9-8-11-12-14-15-13-17-;1203;no;yes;18,367;yes;17,6624;no;15,7982;no;no;
3-5-9-8-11-10-13-17-;1444;no;yes;18,5855;yes;17,7341;no;15,8492;no;no;
3-5-9-8-11-10-13-15-16-17-;1734;no;yes;17,6282;yes;16,7587;no;14,8806;no;no;
3-5-9-6-7-8-11-13-17-;1014;no;yes;18,9696;yes;18,3078;yes;16,444;no;no;
3-5-9-6-7-8-11-13-15-16-17-;1304;no;yes;17,9336;yes;17,2108;no;15,3497;no;no;
3-5-9-6-7-8-11-12-14-15-16-17-;1096;no;yes;17,8817;yes;17,2115;no;15,3666;no;no;
3-5-9-6-7-8-11-12-14-15-13-17-;1222;no;yes;17,8026;yes;17,138;no;15,2839;no;no;
3-5-9-6-7-8-11-10-13-17-;1463;no;yes;17,9939;yes;17,2016;no;15,3291;no;no;
3-5-9-6-7-8-11-10-13-15-16-17-;1753;no;yes;17,1474;yes;16,3282;no;14,4596;no;no;
3-5-4-10-13-17-;1065;no;yes;19,9058;yes;19,0815;yes;17,1962;no;no;
3-5-4-10-13-15-16-17-;1355;no;yes;18,6535;yes;17,7995;no;15,9228;no;no;
3-5-4-10-13-11-12-14-15-16-17-;1597;no;yes;17,4493;yes;16,5935;no;14,7315;no;no;
3-5-4-10-11-13-17-;1402;no;yes;18,7919;yes;17,8363;no;15,9569;no;no;
3-5-4-10-11-13-15-16-17-;1692;no;yes;17,793;yes;16,8402;no;14,9665;no;no;
3-5-4-10-11-12-14-15-16-17-;1484;no;yes;17,7428;yes;16,8408;no;14,9819;no;no;
3-5-4-10-11-12-14-15-13-17-;1610;no;yes;17,6661;yes;16,7733;no;14,9062;no;no;
