Demand	OSNR
8135	17,49
8136	16,67
8137	17,77
8138	16,91
8139	20,46
8140	19,0
8141	18,93
8142	18,83
8143	19,09
8144	17,97
8145	20,65
8146	19,14
8147	17,75
8148	19,31
8149	18,15
8150	18,09
8151	18,0
8152	19,7
8153	18,44
8154	17,22
8155	18,59
8156	17,57
8157	17,52
8158	17,44
8159	18,61
8160	17,6
8161	16,56
8162	17,72
8163	16,86
8164	16,82
8165	16,75
8166	18,98
8167	17,89
8168	16,79
8169	18,02
8170	17,11
8171	17,06
8172	16,99
8173	18,66
8174	17,63
8175	17,58
8176	17,5
8177	17,7
8178	16,85
8179	18,79
8180	17,74
8181	16,67
8182	17,86
8183	16,98
8184	16,93
8185	16,87
8186	18,13
8187	17,21
8188	16,24
8189	17,32
8190	16,53
8191	16,49
8192	16,43
8193	17,62
8194	16,78
8195	15,89
8196	16,88
8197	16,16
8198	16,12
8199	16,06
8200	18,09
8201	17,17
8202	17,12
8203	17,05
8204	17,23
8205	16,46
8206	18,21
8207	17,27
8208	16,29
8209	17,38
8210	16,58
8211	16,54
8212	16,47
8213	17,62
8214	16,79
8215	15,9
8216	16,89
8217	16,16
8218	16,12
8219	16,07
8220	18,17
8221	17,24
8222	16,27
8223	17,35
8224	16,55
8225	16,51
8226	16,45
8227	17,01
8228	16,27
8229	16,22
8230	16,17
8231	17,35
8232	16,56
8233	16,51
8234	16,45
8235	16,61
8236	15,92
8237	17,45
8238	16,64
8239	15,77
8240	16,74
8241	16,03
8242	15,99
8243	15,94
8244	21,15
8245	19,5
8246	19,42
8247	19,3
8248	19,59
8249	18,36
8250	19,05
8251	17,94
8252	16,44
8253	15,78
8254	18,36
8255	17,39
8256	17,53
8257	16,7
8258	17,81
8259	16,95
8260	19,41
8261	18,22
8262	18,16
8263	18,07
8264	18,29
8265	17,34
8266	19,56
8267	18,34
8268	17,14
8269	18,48
8270	17,49
8271	17,44
8272	17,36
8273	18,8
8274	17,74
8275	16,67
8276	17,87
8277	16,99
8278	16,94
8279	16,87
8280	17,89
8281	17,01
8282	16,08
8283	17,11
8284	16,36
8285	16,31
8286	16,25
8287	18,2
8288	17,26
8289	16,29
8290	17,38
8291	16,58
8292	16,53
8293	16,47
8294	17,93
8295	17,04
8296	16,99
8297	16,92
8298	17,1
8299	16,34
8300	18,04
8301	17,13
8302	16,18
8303	17,24
8304	16,46
8305	16,42
8306	16,36
8307	17,48
8308	16,66
8309	15,8
8310	16,76
8311	16,06
8312	16,02
8313	15,96
8314	17,02
8315	16,28
8316	15,47
8317	16,37
8318	15,72
8319	15,68
8320	15,63
8321	17,44
8322	16,63
8323	16,59
8324	16,52
8325	16,68
8326	15,99
8327	17,54
8328	16,72
8329	15,84
8330	16,81
8331	16,1
8332	16,06
8333	16,0
8334	17,03
8335	16,29
8336	15,48
8337	16,38
8338	15,72
8339	15,69
8340	15,63
8341	17,51
8342	16,69
8343	15,82
8344	16,79
8345	16,08
8346	16,04
8347	15,98
8348	16,48
8349	15,82
8350	15,78
8351	15,72
8352	16,79
8353	16,08
8354	16,04
8355	15,98
8356	16,13
8357	15,5
8358	16,88
8359	16,15
8360	15,37
8361	16,24
8362	15,61
8363	15,57
8364	15,52
8365	31,27
8366	26,32
8367	22,62
8368	18,93
8369	19,64
8370	20,92
8371	21,39
8372	18,46
8373	19,1
8374	20,21
8375	20,61
8376	17,87
8377	18,42
8378	19,37
8379	19,69
8380	18,08
8381	18,66
8382	19,66
8383	20,01
8384	20,69
8385	17,97
8386	18,53
8387	19,51
8388	19,84
8389	17,58
8390	18,1
8391	18,98
8392	19,28
8393	17,26
8394	17,74
8395	18,55
8396	18,82
8397	20,09
8398	17,62
8399	18,15
8400	19,04
8401	19,34
8402	17,26
8403	17,75
8404	18,56
8405	18,83
8406	17,6
8407	18,12
8408	19,0
8409	19,31
8410	18,95
8411	19,31
8412	17,15
8413	17,62
8414	18,41
8415	18,67
8416	21,35
8417	18,65
8418	19,81
8419	19,31
8420	20,58
8421	19,25
8422	18,8
8423	19,98
8424	18,8
8425	19,66
8426	19,28
8427	19,21
8428	17,34
8429	18,19
8430	17,83
8431	18,71
8432	17,79
8433	17,46
8434	18,31
8435	17,45
8436	18,09
8437	17,81
8438	19,97
8439	17,83
8440	18,79
8441	18,38
8442	19,39
8443	18,33
8444	17,96
8445	18,92
8446	17,95
8447	18,67
8448	18,35
8449	21,86
8450	18,93
8451	20,18
8452	19,64
8453	21,01
8454	19,57
8455	19,09
8456	20,36
8457	19,08
8458	20,02
8459	19,6
8460	19,22
8461	23,26
8462	19,6
8463	21,09
8464	20,44
8465	27,97
8466	28,29
8467	21,4
8468	18,49
8469	19,47
8470	22,21
8471	21,27
8472	17,56
8473	20,18
8474	18,99
8475	19,39
8476	19,57
8477	17,44
8478	18,19
8479	20,09
8480	22,15
8481	20,86
8482	19,5
8483	19,95
8484	18,05
8485	16,42
8486	17,02
8487	18,41
8488	19,71
8489	18,92
8490	18,31
8491	17,55
8492	16,06
8493	16,61
8494	17,87
8495	19,01
8496	18,32
8497	18,96
8498	16,88
8499	15,57
8500	16,06
8501	17,16
8502	18,12
8503	20,15
8504	17,79
8505	18,61
8506	20,74
8507	20,04
8508	19,2
8509	18,21
8510	18,55
8511	19,64
8512	17,48
8513	18,24
8514	20,17
8515	22,27
8516	20,95
8517	19,57
8518	20,03
8519	18,1
8520	16,46
8521	17,06
8522	18,46
8523	19,79
8524	18,98
8525	18,37
8526	17,59
8527	16,1
8528	16,65
8529	17,92
8530	19,07
8531	18,38
8532	19,02
8533	16,92
8534	15,6
8535	16,09
8536	17,2
8537	18,17
8538	24,18
8539	20,55
8540	16,31
8541	17,09
8542	18,53
8543	19,07
8544	15,81
8545	16,5
8546	17,73
8547	18,18
8548	15,16
8549	15,76
8550	16,79
8551	17,15
8552	15,39
8553	16,02
8554	17,11
8555	17,5
8556	18,26
8557	15,27
8558	15,88
8559	16,94
8560	17,32
8561	14,86
8562	15,42
8563	16,36
8564	16,69
8565	14,52
8566	15,03
8567	15,9
8568	16,19
8569	17,59
8570	14,91
8571	15,47
8572	16,43
8573	16,76
8574	14,52
8575	15,04
8576	15,91
8577	16,2
8578	14,88
8579	15,44
8580	16,39
8581	16,72
8582	16,34
8583	16,73
8584	14,4
8585	14,91
8586	15,75
8587	16,03
8588	21,54
8589	20,67
8590	16,36
8591	17,15
8592	18,6
8593	19,15
8594	15,84
8595	16,54
8596	17,79
8597	18,24
8598	15,2
8599	15,8
8600	16,84
8601	17,2
8602	15,43
8603	16,06
8604	17,17
8605	17,56
8606	18,33
8607	15,31
8608	15,92
8609	16,99
8610	17,37
8611	14,89
8612	15,45
8613	16,41
8614	16,74
8615	14,55
8616	15,07
8617	15,94
8618	16,24
8619	17,65
8620	14,94
8621	15,5
8622	16,47
8623	16,81
8624	14,55
8625	15,07
8626	15,95
8627	16,25
8628	14,91
8629	15,48
8630	16,44
8631	16,77
8632	16,38
8633	16,78
8634	14,43
8635	14,94
8636	15,78
8637	16,07
8638	20,78
8639	21,89
8640	25,4
8641	19,74
8642	20,61
8643	19,35
8644	20,14
8645	17,32
8646	17,81
8647	18,84
8648	19,53
8649	18,2
8650	18,79
8651	18,42
8652	19,05
8653	19,61
8654	20,45
8655	22,69
8656	18,79
8657	19,48
8658	19,72
8659	20,58
8660	20,96
8661	18,93
8662	19,64
8663	21,43
8664	19,17
8665	19,92
8666	20,25
8667	18,46
8668	19,1
8669	20,65
8670	18,48
8671	19,12
8672	19,4
8673	17,87
8674	18,42
8675	19,73
8676	18,72
8677	19,4
8678	19,69
8679	18,08
8680	18,66
8681	20,04
8682	18,51
8683	19,15
8684	20,73
8685	17,85
8686	18,41
8687	18,6
8688	19,25
8689	19,54
8690	17,97
8691	18,54
8692	19,88
8693	18,16
8694	18,75
8695	19,0
8696	17,58
8697	18,1
8698	19,31
8699	17,8
8700	18,34
8701	18,57
8702	17,26
8703	17,74
8704	18,85
8705	18,13
8706	18,72
8707	20,12
8708	17,52
8709	18,03
8710	18,21
8711	18,81
8712	19,06
8713	17,62
8714	18,15
8715	19,37
8716	17,8
8717	18,35
8718	18,58
8719	17,27
8720	17,75
8721	18,86
8722	18,18
8723	18,78
8724	19,03
8725	17,6
8726	18,13
8727	19,34
8728	17,35
8729	17,85
8730	18,98
8731	17,6
8732	18,13
8733	19,34
8734	17,06
8735	17,52
8736	17,67
8737	18,21
8738	18,43
8739	17,15
8740	17,62
8741	18,7
8742	20,0
8743	20,91
8744	23,48
8745	19,11
8746	19,85
8747	18,77
8748	19,45
8749	18,31
8750	18,93
8751	17,73
8752	18,27
8753	17,94
8754	18,5
8755	19,66
8756	20,5
8757	22,78
8758	18,83
8759	19,52
8760	19,77
8761	20,64
8762	21,02
8763	18,97
8764	19,69
8765	21,5
8766	19,21
8767	19,97
8768	20,3
8769	18,5
8770	19,14
8771	20,71
8772	18,52
8773	19,16
8774	19,44
8775	17,9
8776	18,46
8777	19,77
8778	18,76
8779	19,44
8780	19,74
8781	18,11
8782	18,7
8783	20,1
8784	18,55
8785	19,2
8786	20,79
8787	17,88
8788	18,44
8789	18,63
8790	19,3
8791	19,58
8792	18,0
8793	18,57
8794	19,93
8795	18,19
8796	18,79
8797	19,05
8798	17,61
8799	18,14
8800	19,35
8801	17,83
8802	18,38
8803	18,61
8804	17,29
8805	17,78
8806	18,89
8807	18,16
8808	18,76
8809	20,17
8810	17,55
8811	18,06
8812	18,24
8813	18,85
8814	19,11
8815	17,66
8816	18,18
8817	19,41
8818	17,83
8819	18,38
8820	18,62
8821	17,29
8822	17,78
8823	18,9
8824	18,22
8825	18,82
8826	19,07
8827	17,63
8828	18,16
8829	19,38
8830	17,38
8831	17,88
8832	19,02
8833	17,63
8834	18,16
8835	19,38
8836	17,08
8837	17,55
8838	17,71
8839	18,24
8840	18,47
8841	17,18
8842	17,66
8843	18,74
8844	23,02
8845	19,26
8846	20,44
8847	20,82
8848	20,11
8849	17,02
8850	19,26
8851	18,26
8852	18,6
8853	20,58
8854	18,04
8855	18,91
8856	19,18
8857	20,78
8858	19,41
8859	17,33
8860	18,07
8861	19,8
8862	18,67
8863	16,85
8864	17,5
8865	18,69
8866	17,78
8867	16,23
8868	16,8
8869	19,07
8870	18,09
8871	16,45
8872	17,05
8873	18,74
8874	16,9
8875	17,56
8876	17,76
8877	18,87
8878	17,93
8879	16,34
8880	16,92
8881	18,21
8882	17,38
8883	15,94
8884	16,47
8885	17,68
8886	16,94
8887	15,61
8888	16,11
8889	18,16
8890	16,5
8891	17,11
8892	17,29
8893	18,28
8894	17,44
8895	15,98
8896	16,52
8897	17,69
8898	16,94
8899	15,62
8900	16,11
8901	18,24
8902	17,41
8903	15,96
8904	16,5
8905	17,06
8906	15,7
8907	16,21
8908	17,41
8909	15,96
8910	16,5
8911	16,66
8912	17,51
8913	16,79
8914	15,5
8915	15,98
8916	21,31
8917	18,44
8918	19,4
8919	19,7
8920	19,14
8921	18,44
8922	17,59
8923	17,89
8924	20,66
8925	18,09
8926	18,97
8927	19,24
8928	20,87
8929	19,47
8930	17,38
8931	18,12
8932	19,87
8933	18,72
8934	16,89
8935	17,55
8936	18,75
8937	17,83
8938	16,27
8939	16,84
8940	19,13
8941	18,14
8942	16,48
8943	17,09
8944	18,8
8945	16,93
8946	17,61
8947	17,81
8948	18,93
8949	17,98
8950	16,37
8951	16,96
8952	18,26
8953	17,42
8954	15,97
8955	16,51
8956	17,72
8957	16,97
8958	15,64
8959	16,14
8960	18,21
8961	16,54
8962	17,15
8963	17,33
8964	18,33
8965	17,48
8966	16,02
8967	16,56
8968	17,73
8969	16,98
8970	15,64
8971	16,14
8972	18,29
8973	17,45
8974	15,99
8975	16,53
8976	17,1
8977	15,73
8978	16,24
8979	17,45
8980	15,99
8981	16,53
8982	16,7
8983	17,55
8984	16,83
8985	15,53
8986	16,01
8987	21,26
8988	22,52
8989	24,27
8990	20,13
8991	21,07
8992	19,7
8993	20,55
8994	17,54
8995	18,06
8996	19,15
8997	19,9
8998	18,47
8999	19,1
9000	18,71
9001	19,38
9002	19,98
9003	20,89
9004	22,04
9005	19,1
9006	19,84
9007	20,1
9008	21,04
9009	20,51
9010	19,25
9011	20,02
9012	20,93
9013	19,5
9014	20,32
9015	19,86
9016	18,75
9017	19,43
9018	20,23
9019	18,77
9020	19,45
9021	19,07
9022	18,12
9023	18,7
9024	19,38
9025	19,03
9026	19,75
9027	19,34
9028	18,34
9029	18,96
9030	19,67
9031	18,8
9032	19,49
9033	20,29
9034	18,1
9035	18,69
9036	18,89
9037	19,59
9038	19,2
9039	18,22
9040	18,83
9041	19,52
9042	18,43
9043	19,06
9044	18,7
9045	17,82
9046	18,37
9047	18,99
9048	18,04
9049	18,62
9050	18,3
9051	17,48
9052	17,99
9053	18,56
9054	18,39
9055	19,02
9056	19,74
9057	17,75
9058	18,29
9059	18,48
9060	19,11
9061	18,76
9062	17,86
9063	18,42
9064	19,04
9065	18,05
9066	18,63
9067	18,3
9068	17,49
9069	17,99
9070	18,56
9071	18,45
9072	19,08
9073	18,73
9074	17,84
9075	18,39
9076	19,01
9077	17,58
9078	18,1
9079	18,68
9080	17,84
9081	18,39
9082	19,02
9083	17,27
9084	17,75
9085	17,92
9086	18,48
9087	18,16
9088	17,37
9089	17,86
9090	18,41
9091	20,4
9092	21,41
9093	22,71
9094	19,44
9095	20,24
9096	19,07
9097	19,81
9098	18,59
9099	19,25
9100	17,98
9101	18,55
9102	18,19
9103	18,79
9104	20,03
9105	20,96
9106	22,12
9107	19,14
9108	19,89
9109	20,15
9110	21,1
9111	20,56
9112	19,29
9113	20,07
9114	21,0
9115	19,55
9116	20,37
9117	19,91
9118	18,79
9119	19,47
9120	20,28
9121	18,81
9122	19,5
9123	19,11
9124	18,15
9125	18,74
9126	19,42
9127	19,07
9128	19,8
9129	19,39
9130	18,38
9131	19,0
9132	19,72
9133	18,84
9134	19,53
9135	20,35
9136	18,14
9137	18,73
9138	18,93
9139	19,64
9140	19,24
9141	18,26
9142	18,87
9143	19,56
9144	18,46
9145	19,1
9146	18,74
9147	17,85
9148	18,4
9149	19,03
9150	18,08
9151	18,66
9152	18,33
9153	17,51
9154	18,02
9155	18,59
9156	18,43
9157	19,06
9158	19,79
9159	17,78
9160	18,33
9161	18,51
9162	19,16
9163	18,8
9164	17,9
9165	18,45
9166	19,09
9167	18,08
9168	18,67
9169	18,34
9170	17,52
9171	18,03
9172	18,6
9173	18,49
9174	19,13
9175	18,77
9176	17,87
9177	18,43
9178	19,06
9179	17,61
9180	18,13
9181	18,72
9182	17,87
9183	18,43
9184	19,06
9185	17,29
9186	17,78
9187	17,95
9188	18,51
9189	18,2
9190	17,4
9191	17,89
9192	18,45
9193	20,13
9194	21,61
9195	21,48
9196	18,85
9197	19,91
9198	18,38
9199	19,32
9200	16,05
9201	16,6
9202	17,78
9203	18,59
9204	17,04
9205	17,72
9206	17,29
9207	18,02
9208	18,69
9209	19,71
9210	19,63
9211	17,72
9212	18,53
9213	18,82
9214	19,87
9215	18,27
9216	17,88
9217	18,72
9218	18,66
9219	18,16
9220	19,06
9221	17,68
9222	17,34
9223	18,08
9224	18,02
9225	17,36
9226	18,1
9227	16,96
9228	16,66
9229	17,29
9230	17,24
9231	17,64
9232	18,43
9233	17,21
9234	16,9
9235	17,57
9236	17,51
9237	17,4
9238	18,14
9239	18,08
9240	16,65
9241	17,28
9242	17,49
9243	18,26
9244	17,08
9245	16,78
9246	17,42
9247	17,37
9248	16,99
9249	17,67
9250	16,62
9251	16,34
9252	16,93
9253	16,88
9254	16,58
9255	17,2
9256	16,24
9257	15,99
9258	16,52
9259	16,48
9260	16,96
9261	17,63
9262	17,58
9263	16,27
9264	16,85
9265	17,05
9266	17,74
9267	16,67
9268	16,39
9269	16,98
9270	16,93
9271	16,59
9272	17,21
9273	16,24
9274	15,99
9275	16,53
9276	16,49
9277	17,02
9278	17,7
9279	16,64
9280	16,37
9281	16,95
9282	16,91
9283	16,09
9284	16,64
9285	16,59
9286	16,37
9287	16,96
9288	16,91
9289	15,76
9290	16,27
9291	16,45
9292	17,05
9293	16,11
9294	15,87
9295	16,39
9296	16,35
9297	19,15
9298	20,3
9299	20,21
9300	18,09
9301	18,98
9302	17,69
9303	18,49
9304	17,17
9305	17,88
9306	16,51
9307	17,12
9308	16,74
9309	17,39
9310	18,74
9311	19,78
9312	19,69
9313	17,77
9314	18,58
9315	18,88
9316	19,95
9317	18,32
9318	17,93
9319	18,78
9320	18,71
9321	18,21
9322	19,12
9323	17,73
9324	17,38
9325	18,13
9326	18,07
9327	17,4
9328	18,15
9329	17,0
9330	16,7
9331	17,33
9332	17,28
9333	17,68
9334	18,48
9335	17,25
9336	16,94
9337	17,61
9338	17,56
9339	17,44
9340	18,19
9341	18,13
9342	16,68
9343	17,32
9344	17,54
9345	18,31
9346	17,12
9347	16,81
9348	17,47
9349	17,41
9350	17,03
9351	17,72
9352	16,65
9353	16,38
9354	16,97
9355	16,92
9356	16,62
9357	17,24
9358	16,27
9359	16,02
9360	16,56
9361	16,51
9362	17,0
9363	17,68
9364	17,62
9365	16,31
9366	16,89
9367	17,09
9368	17,78
9369	16,7
9370	16,43
9371	17,02
9372	16,97
9373	16,63
9374	17,25
9375	16,28
9376	16,02
9377	16,57
9378	16,52
9379	17,06
9380	17,75
9381	16,68
9382	16,4
9383	16,99
9384	16,94
9385	16,12
9386	16,68
9387	16,63
9388	16,4
9389	17,0
9390	16,95
9391	15,79
9392	16,31
9393	16,48
9394	17,09
9395	16,14
9396	15,9
9397	16,43
9398	16,38
9399	20,75
9400	20,87
9401	20,76
9402	19,03
9403	19,3
9404	19,39
9405	18,79
9406	18,86
9407	16,29
9408	16,34
9409	18,13
9410	18,2
9411	17,34
9412	17,39
9413	17,62
9414	17,68
9415	19,13
9416	19,21
9417	19,14
9418	17,86
9419	18,07
9420	18,14
9421	19,27
9422	19,36
9423	17,9
9424	18,25
9425	18,32
9426	18,26
9427	17,18
9428	18,55
9429	18,62
9430	17,36
9431	17,67
9432	17,73
9433	17,67
9434	16,71
9435	17,69
9436	17,75
9437	16,68
9438	16,94
9439	16,99
9440	16,94
9441	16,11
9442	17,99
9443	18,05
9444	16,92
9445	17,19
9446	17,25
9447	17,2
9448	16,32
9449	17,72
9450	17,78
9451	17,73
9452	16,76
9453	16,93
9454	16,98
9455	17,83
9456	17,89
9457	16,79
9458	17,06
9459	17,12
9460	17,07
9461	16,21
9462	17,29
9463	17,35
9464	16,36
9465	16,6
9466	16,65
9467	16,6
9468	15,83
9469	16,86
9470	16,91
9471	16,0
9472	16,23
9473	16,27
9474	16,23
9475	15,5
9476	17,26
9477	17,31
9478	17,26
9479	16,37
9480	16,53
9481	16,58
9482	17,35
9483	17,41
9484	16,4
9485	16,65
9486	16,7
9487	16,66
9488	15,87
9489	16,86
9490	16,91
9491	16,0
9492	16,23
9493	16,28
9494	16,23
9495	15,51
9496	17,32
9497	17,38
9498	16,38
9499	16,63
9500	16,68
9501	16,63
9502	15,85
9503	16,33
9504	16,38
9505	16,33
9506	15,6
9507	16,63
9508	16,68
9509	16,63
9510	15,85
9511	15,99
9512	16,03
9513	16,71
9514	16,76
9515	15,88
9516	16,1
9517	16,14
9518	16,1
9519	15,4
9520	19,64
9521	19,74
9522	19,65
9523	18,25
9524	18,48
9525	18,55
9526	18,04
9527	18,11
9528	17,48
9529	17,54
9530	16,78
9531	16,83
9532	17,03
9533	17,08
9534	19,19
9535	19,27
9536	19,2
9537	17,91
9538	18,12
9539	18,19
9540	19,34
9541	19,42
9542	17,95
9543	18,3
9544	18,37
9545	18,31
9546	17,22
9547	18,61
9548	18,68
9549	17,4
9550	17,71
9551	17,77
9552	17,71
9553	16,75
9554	17,73
9555	17,79
9556	16,71
9557	16,98
9558	17,03
9559	16,98
9560	16,14
9561	18,03
9562	18,1
9563	16,95
9564	17,24
9565	17,29
9566	17,24
9567	16,36
9568	17,77
9569	17,83
9570	17,77
9571	16,79
9572	16,96
9573	17,02
9574	17,88
9575	17,94
9576	16,83
9577	17,1
9578	17,16
9579	17,1
9580	16,25
9581	17,33
9582	17,39
9583	16,39
9584	16,64
9585	16,69
9586	16,64
9587	15,86
9588	16,89
9589	16,95
9590	16,03
9591	16,26
9592	16,3
9593	16,26
9594	15,53
9595	17,3
9596	17,35
9597	17,3
9598	16,41
9599	16,56
9600	16,61
9601	17,39
9602	17,45
9603	16,44
9604	16,69
9605	16,74
9606	16,69
9607	15,9
9608	16,9
9609	16,95
9610	16,03
9611	16,26
9612	16,31
9613	16,27
9614	15,54
9615	17,36
9616	17,42
9617	16,41
9618	16,66
9619	16,71
9620	16,67
9621	15,88
9622	16,37
9623	16,41
9624	16,37
9625	15,63
9626	16,67
9627	16,71
9628	16,67
9629	15,88
9630	16,02
9631	16,06
9632	16,75
9633	16,8
9634	15,91
9635	16,13
9636	16,18
9637	16,13
9638	15,42
9639	20,6
9640	18,72
9641	18,63
9642	18,5
9643	18,82
9644	17,47
9645	18,22
9646	17,02
9647	15,43
9648	14,73
9649	17,47
9650	16,43
9651	16,57
9652	15,7
9653	16,88
9654	15,96
9655	18,62
9656	17,32
9657	17,25
9658	17,16
9659	17,4
9660	16,37
9661	18,79
9662	17,45
9663	16,16
9664	17,6
9665	16,54
9666	16,48
9667	16,4
9668	17,94
9669	16,8
9670	15,67
9671	16,94
9672	16,0
9673	15,95
9674	15,88
9675	16,96
9676	16,02
9677	15,05
9678	16,13
9679	15,34
9680	15,29
9681	15,23
9682	17,3
9683	16,3
9684	15,27
9685	16,41
9686	15,57
9687	15,52
9688	15,46
9689	17,0
9690	16,06
9691	16,0
9692	15,93
9693	16,12
9694	15,32
9695	17,12
9696	16,15
9697	15,15
9698	16,27
9699	15,45
9700	15,4
9701	15,34
9702	16,52
9703	15,66
9704	14,75
9705	15,76
9706	15,02
9707	14,98
9708	14,92
9709	16,04
9710	15,26
9711	14,42
9712	15,35
9713	14,67
9714	14,63
9715	14,58
9716	16,48
9717	15,63
9718	15,58
9719	15,51
9720	15,68
9721	14,95
9722	16,59
9723	15,71
9724	14,79
9725	15,82
9726	15,07
9727	15,03
9728	14,97
9729	16,05
9730	15,26
9731	14,42
9732	15,36
9733	14,68
9734	14,64
9735	14,58
9736	16,55
9737	15,69
9738	14,77
9739	15,79
9740	15,04
9741	15,0
9742	14,94
9743	15,47
9744	14,77
9745	14,73
9746	14,68
9747	15,79
9748	15,05
9749	15,0
9750	14,95
9751	15,1
9752	14,45
9753	15,88
9754	15,12
9755	14,3
9756	15,22
9757	14,55
9758	14,51
9759	14,46
9760	19,23
9761	17,77
9762	17,7
9763	17,59
9764	17,86
9765	16,74
9766	17,36
9767	16,35
9768	16,73
9769	15,83
9770	15,96
9771	15,19
9772	16,23
9773	15,42
9774	18,69
9775	17,37
9776	17,31
9777	17,21
9778	17,45
9779	16,42
9780	18,86
9781	17,5
9782	16,21
9783	17,66
9784	16,58
9785	16,52
9786	16,44
9787	18,01
9788	16,85
9789	15,71
9790	16,99
9791	16,04
9792	15,99
9793	15,92
9794	17,01
9795	16,06
9796	15,08
9797	16,18
9798	15,37
9799	15,33
9800	15,26
9801	17,35
9802	16,34
9803	15,3
9804	16,46
9805	15,61
9806	15,56
9807	15,5
9808	17,05
9809	16,1
9810	16,05
9811	15,97
9812	16,16
9813	15,36
9814	17,18
9815	16,2
9816	15,19
9817	16,31
9818	15,49
9819	15,44
9820	15,38
9821	16,57
9822	15,7
9823	14,78
9824	15,8
9825	15,06
9826	15,01
9827	14,96
9828	16,08
9829	15,29
9830	14,44
9831	15,39
9832	14,7
9833	14,66
9834	14,61
9835	16,53
9836	15,66
9837	15,62
9838	15,55
9839	15,72
9840	14,99
9841	16,63
9842	15,75
9843	14,83
9844	15,86
9845	15,1
9846	15,06
9847	15,0
9848	16,09
9849	15,3
9850	14,45
9851	15,4
9852	14,71
9853	14,67
9854	14,61
9855	16,6
9856	15,72
9857	14,8
9858	15,83
9859	15,08
9860	15,04
9861	14,98
9862	15,51
9863	14,8
9864	14,76
9865	14,71
9866	15,83
9867	15,08
9868	15,04
9869	14,98
9870	15,13
9871	14,48
9872	15,92
9873	15,16
9874	14,33
9875	15,25
9876	14,58
9877	14,54
9878	14,49
9879	18,82
9880	15,9
9881	17,14
9882	16,6
9883	17,97
9884	16,54
9885	16,06
9886	17,32
9887	16,05
9888	16,98
9889	16,57
9890	16,5
9891	14,52
9892	15,42
9893	15,04
9894	15,97
9895	14,99
9896	14,65
9897	15,54
9898	14,64
9899	15,3
9900	15,01
9901	17,31
9902	15,04
9903	16,04
9904	15,62
9905	16,68
9906	15,56
9907	15,17
9908	16,18
9909	15,17
9910	15,92
9911	15,59
9912	19,4
9913	16,19
9914	17,53
9915	16,95
9916	18,44
9917	16,88
9918	16,37
9919	17,73
9920	16,36
9921	17,36
9922	16,91
9923	16,51
9924	21,01
9925	16,91
9926	18,53
9927	17,82
9928	27,72
9929	23,5
9930	23,91
9931	20,63
9932	21,7
9933	24,88
9934	23,75
9935	19,62
9936	22,5
9937	21,17
9938	21,62
9939	21,81
9940	19,5
9941	20,3
9942	22,39
9943	24,8
9944	23,27
9945	21,73
9946	22,24
9947	20,15
9948	18,42
9949	19,05
9950	20,54
9951	21,97
9952	21,1
9953	20,43
9954	19,61
9955	18,04
9956	18,62
9957	19,96
9958	21,19
9959	20,45
9960	21,14
9961	18,9
9962	17,53
9963	18,04
9964	19,2
9965	20,22
9966	20,96
9967	18,96
9968	19,68
9969	21,44
9970	23,27
9971	22,13
9972	20,9
9973	21,31
9974	19,54
9975	17,99
9976	18,56
9977	19,88
9978	21,09
9979	20,36
9980	19,79
9981	19,07
9982	17,65
9983	18,18
9984	19,37
9985	20,44
9986	19,8
9987	20,4
9988	18,43
9989	17,17
9990	17,65
9991	18,7
9992	19,61
9993	29,36
9994	24,39
9995	19,63
9996	20,46
9997	22,04
9998	22,65
9999	19,09
10000	19,82
10001	21,16
10002	21,65
10003	18,41
10004	19,04
10005	20,13
10006	20,53
10007	18,65
10008	19,31
10009	20,49
10010	20,91
10011	21,75
10012	18,52
10013	19,17
10014	20,3
10015	20,71
10016	18,09
10017	18,67
10018	19,68
10019	20,03
10020	17,73
10021	18,27
10022	19,18
10023	19,5
10024	21,0
10025	18,14
10026	18,73
10027	19,75
10028	20,11
10029	17,74
10030	18,28
10031	19,19
10032	19,51
10033	18,11
10034	18,7
10035	19,71
10036	20,07
10037	19,65
10038	20,07
10039	17,61
10040	18,14
10041	19,02
10042	19,33
10043	22,97
10044	19,08
10045	19,82
10046	21,15
10047	21,65
10048	18,6
10049	19,25
10050	20,41
10051	20,83
10052	17,98
10053	18,55
10054	19,53
10055	19,87
10056	18,2
10057	18,8
10058	19,84
10059	20,2
10060	20,91
10061	18,09
10062	18,67
10063	19,68
10064	20,03
10065	17,69
10066	18,23
10067	19,13
10068	19,44
10069	17,36
10070	17,86
10071	18,69
10072	18,97
10073	20,28
10074	17,74
10075	18,28
10076	19,19
10077	19,5
10078	17,37
10079	17,86
10080	18,69
10081	18,98
10082	17,71
10083	18,25
10084	19,16
10085	19,47
10086	19,1
10087	19,47
10088	17,25
10089	17,74
10090	18,54
10091	18,81
10092	18,19
10093	19,43
10094	23,71
10095	17,07
10096	18,0
10097	16,65
10098	17,49
10099	14,5
10100	15,02
10101	16,1
10102	16,84
10103	15,42
10104	16,05
10105	15,66
10106	16,33
10107	16,93
10108	17,83
10109	20,34
10110	16,05
10111	16,78
10112	17,04
10113	17,97
10114	18,39
10115	16,2
10116	16,96
10117	18,92
10118	16,45
10119	17,26
10120	17,61
10121	15,7
10122	16,38
10123	18,05
10124	15,72
10125	16,4
10126	16,69
10127	15,08
10128	15,66
10129	17,05
10130	15,98
10131	16,7
10132	17,01
